feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date
6371323,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,05-06-23
998183,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,26-09-24
5358574,3,The order was incorrect.,Delivery,Negative,03-11-24
9843205,5,Will definitely order again.,Customer Service,Positive,23-04-24
5635953,4,The product met my expectations.,App Experience,Neutral,16-03-24
3366792,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,24-10-24
4954894,1,The order was incorrect.,Customer Service,Negative,02-01-24
671223,2,Customer service was not helpful.,Delivery,Negative,30-05-23
7445572,3,Very disappointed with the quality.,App Experience,Negative,19-06-23
2097262,4,"Overall good experience, thank you!",Product Quality,Positive,26-03-23
2683030,4,The product met my expectations.,Customer Service,Neutral,20-12-23
2944984,5,"Excellent quality, will buy again!",Customer Service,Positive,27-04-24
8607255,4,Good selection of products.,Delivery,Positive,08-03-24
597980,4,Great prices and fast delivery!,Customer Service,Positive,05-08-23
2319343,2,Taste was not as expected.,Delivery,Negative,21-02-24
7618966,3,"Average experience, could improve.",Customer Service,Neutral,17-10-24
637720,1,Not worth the price I paid.,Customer Service,Negative,02-03-24
2471792,1,Customer service was not helpful.,App Experience,Negative,09-10-23
6340020,4,The product met my expectations.,Customer Service,Neutral,10-08-24
5813945,3,The packaging was poor.,Product Quality,Negative,07-09-23
7398851,3,Customer service was not helpful.,Product Quality,Negative,20-01-24
6797094,2,Customer service was not helpful.,Product Quality,Negative,17-04-23
6016974,1,Delivery was late and I was unhappy.,Delivery,Negative,16-09-23
9506434,3,Customer service was not helpful.,Delivery,Negative,30-07-23
2618604,4,Will definitely order again.,App Experience,Positive,26-05-24
6368426,3,The order was incorrect.,App Experience,Negative,26-07-23
7057209,3,The product met my expectations.,App Experience,Neutral,21-02-24
6030331,3,"Average experience, could improve.",Product Quality,Neutral,02-07-23
3002904,3,"Average experience, could improve.",Delivery,Neutral,21-12-23
5755357,4,The product met my expectations.,Product Quality,Neutral,29-09-24
7932307,4,Highly recommended!,App Experience,Positive,24-04-24
4287665,4,Great prices and fast delivery!,Delivery,Positive,02-11-23
8541922,4,"Excellent quality, will buy again!",Delivery,Positive,02-10-24
9786423,1,I had a bad experience.,Product Quality,Negative,19-02-24
3312118,3,"Average experience, could improve.",Product Quality,Neutral,14-04-23
3919034,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,24-12-23
9429214,5,Customer service was very helpful.,Product Quality,Positive,02-04-23
2275542,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,29-08-23
892549,3,"It was okay, nothing special.",Customer Service,Neutral,12-10-24
8890516,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,02-04-24
4913600,4,"Overall good experience, thank you!",Delivery,Positive,24-08-23
5644836,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,09-04-24
3026456,4,Items were in perfect condition.,Delivery,Positive,09-04-24
7213081,3,Not worth the price I paid.,Delivery,Negative,27-07-24
1082563,5,Customer service was very helpful.,Delivery,Positive,26-06-23
4295130,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,31-03-23
9721776,5,Great prices and fast delivery!,Product Quality,Positive,16-07-24
9147798,5,Highly recommended!,App Experience,Positive,17-06-24
7555725,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,27-01-24
4191143,4,Very happy with the service!,Product Quality,Positive,01-08-24
5959980,3,"It was okay, nothing special.",Product Quality,Neutral,24-10-24
1509068,5,Great prices and fast delivery!,Product Quality,Positive,07-09-23
1223481,4,Very happy with the service!,Customer Service,Positive,04-08-24
2785902,2,The order was incorrect.,Product Quality,Negative,09-06-24
7297221,3,"Average experience, could improve.",Customer Service,Neutral,01-10-24
3448210,3,The product met my expectations.,Customer Service,Neutral,18-08-23
1818906,3,I had a bad experience.,Product Quality,Negative,16-08-24
7622825,4,Very happy with the service!,App Experience,Positive,25-08-23
6184548,1,Delivery was late and I was unhappy.,Product Quality,Negative,17-03-23
2324692,4,The product met my expectations.,Product Quality,Neutral,06-09-23
1415598,3,Not worth the price I paid.,App Experience,Negative,01-10-24
1365646,4,Great prices and fast delivery!,Customer Service,Positive,12-09-24
3525651,3,The product met my expectations.,Customer Service,Neutral,07-04-24
7211256,2,Items were missing from my order.,Product Quality,Negative,07-05-23
5692120,2,Items were missing from my order.,Product Quality,Negative,18-06-24
9823807,5,Very fresh and well-packaged.,App Experience,Positive,08-02-24
2704664,1,I had a bad experience.,Customer Service,Negative,11-07-24
3715026,5,Will definitely order again.,Delivery,Positive,03-09-24
9593233,4,"It was okay, nothing special.",Product Quality,Neutral,18-01-24
4367429,5,Very happy with the service!,Delivery,Positive,09-06-23
6991198,4,Good selection of products.,Customer Service,Positive,22-07-23
4850003,5,"Excellent quality, will buy again!",Delivery,Positive,24-03-24
9403859,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,14-03-24
3751165,4,Will definitely order again.,Customer Service,Positive,08-10-23
9884263,4,The product met my expectations.,Delivery,Neutral,22-07-24
8141675,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,18-05-24
1957263,2,Not worth the price I paid.,Customer Service,Negative,17-10-23
6824174,5,Will definitely order again.,Delivery,Positive,20-03-23
9606913,4,Items were in perfect condition.,App Experience,Positive,14-08-24
1967173,1,I had a bad experience.,App Experience,Negative,04-05-24
9478618,4,Good selection of products.,Delivery,Positive,08-02-24
518511,4,Customer service was very helpful.,Delivery,Positive,23-11-23
8677118,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,31-10-24
3263168,4,Customer service was very helpful.,App Experience,Positive,06-06-24
4714369,2,The packaging was poor.,Product Quality,Negative,25-02-24
8859102,3,"Average experience, could improve.",Delivery,Neutral,12-09-23
5063494,4,Customer service was very helpful.,App Experience,Positive,11-03-24
2318001,4,The product met my expectations.,Product Quality,Neutral,15-04-23
8881952,2,Taste was not as expected.,Delivery,Negative,02-11-24
2264492,4,Very happy with the service!,App Experience,Positive,10-10-24
6613978,3,The order was incorrect.,Delivery,Negative,08-02-24
1571610,5,"Overall good experience, thank you!",Product Quality,Positive,02-10-23
4015052,2,I had a bad experience.,Customer Service,Negative,26-04-24
1691909,4,Very fresh and well-packaged.,Delivery,Positive,28-10-23
3244890,2,Customer service was not helpful.,Product Quality,Negative,15-10-23
2137564,5,"Excellent quality, will buy again!",Product Quality,Positive,07-04-24
3569701,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,25-03-24
3212356,5,Very happy with the service!,Product Quality,Positive,21-07-23
9072707,4,Items were in perfect condition.,App Experience,Positive,06-08-24
405271,5,"Excellent quality, will buy again!",App Experience,Positive,12-07-23
2928147,4,Very happy with the service!,Product Quality,Positive,29-06-23
4081194,4,Highly recommended!,Delivery,Positive,22-11-23
5715020,1,I had a bad experience.,Customer Service,Negative,28-09-23
1472206,2,Very disappointed with the quality.,App Experience,Negative,24-05-23
2790375,2,Very disappointed with the quality.,Delivery,Negative,15-06-23
1193824,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,10-07-24
4316711,3,Very disappointed with the quality.,Product Quality,Negative,23-07-23
6658998,2,The order was incorrect.,Delivery,Negative,07-08-24
3488198,3,Items were missing from my order.,Customer Service,Negative,06-05-23
990612,3,The packaging was poor.,Delivery,Negative,24-11-23
8476626,3,The product met my expectations.,Product Quality,Neutral,02-05-24
7821651,2,Items were missing from my order.,Delivery,Negative,04-08-24
6182560,3,Very disappointed with the quality.,App Experience,Negative,12-09-24
6953419,5,Will definitely order again.,Customer Service,Positive,06-02-24
3521174,2,Taste was not as expected.,Delivery,Negative,08-05-23
642616,1,Very disappointed with the quality.,Customer Service,Negative,22-08-23
593670,4,Very happy with the service!,Product Quality,Positive,05-05-23
7065647,4,Highly recommended!,App Experience,Positive,05-05-24
1833585,3,"It was okay, nothing special.",Customer Service,Neutral,05-01-24
7873851,3,Items were missing from my order.,Product Quality,Negative,22-04-24
1617109,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,29-03-24
6502843,3,"It was okay, nothing special.",Customer Service,Neutral,17-06-24
6630115,1,The packaging was poor.,App Experience,Negative,13-03-24
673112,5,Good selection of products.,Delivery,Positive,12-07-24
1678914,1,Customer service was not helpful.,Delivery,Negative,22-09-23
804834,4,"Average experience, could improve.",Customer Service,Neutral,10-06-24
212051,4,"Average experience, could improve.",Customer Service,Neutral,29-05-23
1731482,4,The product met my expectations.,Delivery,Neutral,14-04-24
7773519,5,Good selection of products.,Product Quality,Positive,08-01-24
8808555,5,"Excellent quality, will buy again!",Customer Service,Positive,21-03-24
6907960,5,Highly recommended!,Product Quality,Positive,29-03-23
6984944,3,"It was okay, nothing special.",App Experience,Neutral,07-06-23
2712264,3,The product met my expectations.,Customer Service,Neutral,14-10-23
3963629,3,The product met my expectations.,Delivery,Neutral,19-05-23
4619026,2,Taste was not as expected.,App Experience,Negative,14-05-23
6662523,5,Very happy with the service!,Delivery,Positive,10-11-23
6484963,4,"It was okay, nothing special.",Customer Service,Neutral,28-10-23
2421781,5,Very happy with the service!,Product Quality,Positive,08-09-24
8007377,1,Not worth the price I paid.,Delivery,Negative,01-07-24
7614687,1,I had a bad experience.,Delivery,Negative,03-04-24
2818195,2,Very disappointed with the quality.,Customer Service,Negative,23-04-24
5353483,4,Customer service was very helpful.,Delivery,Positive,22-01-24
8492311,4,Good selection of products.,Customer Service,Positive,29-08-24
7851227,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,08-06-24
7389650,3,Customer service was not helpful.,Delivery,Negative,28-06-24
3902686,4,Customer service was very helpful.,Delivery,Positive,26-06-24
1670386,3,The order was incorrect.,Customer Service,Negative,22-03-24
6315217,1,I had a bad experience.,App Experience,Negative,03-10-23
6079538,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,21-03-23
8716014,4,Will definitely order again.,Product Quality,Positive,22-03-23
5220732,5,"Overall good experience, thank you!",Delivery,Positive,24-03-23
6903103,1,I had a bad experience.,Delivery,Negative,09-01-24
9534772,4,Will definitely order again.,Customer Service,Positive,26-04-24
9734476,5,Items were in perfect condition.,Delivery,Positive,03-04-23
3476741,3,Very disappointed with the quality.,App Experience,Negative,06-07-23
5456993,3,Product was damaged during delivery.,App Experience,Negative,30-08-23
4090243,3,The order was incorrect.,App Experience,Negative,22-05-23
8423384,5,Items were in perfect condition.,Delivery,Positive,28-12-23
4019989,5,Very fresh and well-packaged.,Delivery,Positive,10-01-24
9879756,2,The order was incorrect.,Delivery,Negative,05-07-23
7954510,5,Highly recommended!,Product Quality,Positive,09-07-23
7223265,1,The order was incorrect.,Product Quality,Negative,26-05-24
6344475,4,"Average experience, could improve.",App Experience,Neutral,04-12-23
9332236,3,Delivery was late and I was unhappy.,Customer Service,Negative,20-06-24
9187416,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,16-03-23
8178959,5,Good selection of products.,Customer Service,Positive,15-04-24
6694483,4,"It was okay, nothing special.",Customer Service,Neutral,29-01-24
7297081,1,Not worth the price I paid.,Delivery,Negative,30-09-24
2780635,3,Taste was not as expected.,Delivery,Negative,22-09-23
